# OUT_OF_SCOPE — série de valores, não entra na skill.
# Manutenção separada (regra 4 de 01-plano-extracao.md). Aqui só como
# evidência de conferência contra a tabela mantida à parte.
# documento=manual-de-calculo-trabalhista_2016-1.pdf emissor=TRT-3, Secretaria de Cálculos Judiciais, julho/2016 offset_paginacao=0
# Anexo I da IN/RFB 1027/10. Códigos CNAE 2.0 — codificação distinta da
# usada em 18.8.1, que é CNAE 1.0. As duas tabelas NÃO são versões de um
# mesmo arquivo: são normas sucessivas com chave diferente. Ver o JSON
# semântico trt3-18.8-grau-de-risco-estrutura.json.
# A coluna GILRAT está dividida por momento do fato gerador (Dec. 6.957/09).
pagina_pdf,item,tabela,codigo_cnae,gilrat_fg_ate_2009_12,gilrat_fg_desde_2010_01,fpas,descricao_atividade
431,18.8.2,ANEXO I - TABELA 1,4635-4/01,"1,00%","3,00%",515,Comércio atacadista de água mineral
431,18.8.2,ANEXO I - TABELA 1,4635-4/02,"1,00%","3,00%",515,"Comércio atacadista de cerveja, chope e refrigerante"
431,18.8.2,ANEXO I - TABELA 1,4635-4/03,"1,00%","3,00%",515,Comércio atacadista de bebidas com atividade de fracionamento e acondicionamento associada
431,18.8.2,ANEXO I - TABELA 1,4635-4/99,"1,00%","3,00%",515,Comércio atacadista de bebidas não especificadas anteriormente
431,18.8.2,ANEXO I - TABELA 1,4636-2/01,"1,00%","3,00%",515,Comércio atacadista de fumo beneficiado
431,18.8.2,ANEXO I - TABELA 1,4636-2/02,"1,00%","2,00%",515,"Comércio atacadista de cigarros, cigarrilhas e charutos"
431,18.8.2,ANEXO I - TABELA 1,4637-1/01,"1,00%","3,00%",515,"Comércio atacadista de café torrado, moído e solúvel"
431,18.8.2,ANEXO I - TABELA 1,4637-1/02,"1,00%","2,00%",515,Comércio atacadista de açúcar
431,18.8.2,ANEXO I - TABELA 1,4637-1/03,"1,00%","2,00%",515,Comércio atacadista de óleos e gorduras
431,18.8.2,ANEXO I - TABELA 1,4637-1/04,"1,00%","2,00%",515,"Comércio atacadista de pães, bolos, biscoitos e similares"
431,18.8.2,ANEXO I - TABELA 1,4637-1/05,"1,00%","3,00%",515,Comércio atacadista de massas alimentícias
431,18.8.2,ANEXO I - TABELA 1,4637-1/06,"1,00%","2,00%",515,Comércio atacadista de sorvetes
431,18.8.2,ANEXO I - TABELA 1,4637-1/07,"1,00%","3,00%",515,"Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes"
431,18.8.2,ANEXO I - TABELA 1,4637-1/99,"1,00%","3,00%",515,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente
431,18.8.2,ANEXO I - TABELA 1,4639-7/01,"1,00%","3,00%",515,Comércio atacadista de produtos alimentícios em geral
431,18.8.2,ANEXO I - TABELA 1,4639-7/02,"1,00%","3,00%",515,"Comércio atacadista de produtos alimentícios em geral, com atividade de fracionamento e acondicionamento associada"
431,18.8.2,ANEXO I - TABELA 1,4641-9/01,"1,00%","2,00%",515,Comércio atacadista de tecidos
431,18.8.2,ANEXO I - TABELA 1,4641-9/02,"1,00%","3,00%",515,"Comércio atacadista de artigos de cama, mesa e banho"
431,18.8.2,ANEXO I - TABELA 1,4641-9/03,"1,00%","3,00%",515,Comércio atacadista de artigos de armarinho
431,18.8.2,ANEXO I - TABELA 1,4642-7/01,"1,00%","1,00%",515,"Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança"
431,18.8.2,ANEXO I - TABELA 1,4642-7/02,"1,00%","2,00%",515,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho
431,18.8.2,ANEXO I - TABELA 1,4643-5/01,"1,00%","2,00%",515,Comércio atacadista de calçados
431,18.8.2,ANEXO I - TABELA 1,4643-5/02,"1,00%","1,00%",515,"Comércio atacadista de bolsas, malas e artigos de viagem"
432,18.8.2,ANEXO I - TABELA 1,4644-3/01,"1,00%","2,00%",515,Comércio atacadista de medicamentos e drogas de uso humano
432,18.8.2,ANEXO I - TABELA 1,4644-3/02,"1,00%","2,00%",515,Comércio atacadista de medicamentos e drogas de uso veterinário
432,18.8.2,ANEXO I - TABELA 1,4645-1/01,"1,00%","1,00%",515,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
432,18.8.2,ANEXO I - TABELA 1,4645-1/02,"1,00%","2,00%",515,Comércio atacadista de próteses e artigos de ortopedia
432,18.8.2,ANEXO I - TABELA 1,4645-1/03,"1,00%","2,00%",515,Comércio atacadista de produtos odontológicos
432,18.8.2,ANEXO I - TABELA 1,4646-0/01,"1,00%","2,00%",515,Comércio atacadista de cosméticos e produtos de perfumaria
432,18.8.2,ANEXO I - TABELA 1,4646-0/02,"1,00%","2,00%",515,Comércio atacadista de produtos de higiene pessoal
432,18.8.2,ANEXO I - TABELA 1,4647-8/01,"1,00%","2,00%",515,Comércio atacadista de artigos de escritório e de papelaria
432,18.8.2,ANEXO I - TABELA 1,4647-8/02,"1,00%","3,00%",515,"Comércio atacadista de livros, jornais e outras publicações"
432,18.8.2,ANEXO I - TABELA 1,4649-4/01,"1,00%","2,00%",515,Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico
432,18.8.2,ANEXO I - TABELA 1,4649-4/02,"1,00%","3,00%",515,Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico
432,18.8.2,ANEXO I - TABELA 1,4649-4/03,"1,00%","3,00%",515,"Comércio atacadista de bicicletas, triciclos e outros veículos recreativos"
432,18.8.2,ANEXO I - TABELA 1,4649-4/04,"1,00%","3,00%",515,Comércio atacadista de móveis e artigos de colchoaria
432,18.8.2,ANEXO I - TABELA 1,4649-4/05,"1,00%","2,00%",515,Comércio atacadista de artigos de tapeçaria; persianas e cortinas
432,18.8.2,ANEXO I - TABELA 1,4649-4/06,"1,00%","2,00%",515,"Comércio atacadista de lustres, luminárias e abajures"
432,18.8.2,ANEXO I - TABELA 1,4649-4/07,"1,00%","1,00%",515,"Comércio atacadista de filmes, CDs, DVDs, fitas e discos"
432,18.8.2,ANEXO I - TABELA 1,4649-4/08,"1,00%","3,00%",515,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
432,18.8.2,ANEXO I - TABELA 1,4649-4/09,"1,00%","2,00%",515,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com atividade de fracionamento e acondicionamento associada"
432,18.8.2,ANEXO I - TABELA 1,4649-4/10,"1,00%","1,00%",515,"Comércio atacadista de jóias, relógios e bijuterias, inclusive pedras preciosas e semipreciosas lapidadas"
432,18.8.2,ANEXO I - TABELA 1,4649-4/99,"1,00%","2,00%",515,Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
432,18.8.2,ANEXO I - TABELA 1,4651-6/01,"1,00%","1,00%",515,Comércio atacadista de equipamentos de informática
432,18.8.2,ANEXO I - TABELA 1,4651-6/02,"1,00%","1,00%",515,Comércio atacadista de suprimentos para informática
432,18.8.2,ANEXO I - TABELA 1,4652-4/00,"1,00%","1,00%",515,Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação
432,18.8.2,ANEXO I - TABELA 1,4661-3/00,"1,00%","2,00%",515,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças"
432,18.8.2,ANEXO I - TABELA 1,4662-1/00,"1,00%","3,00%",515,"Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças"
432,18.8.2,ANEXO I - TABELA 1,4663-0/00,"1,00%","2,00%",515,Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças
432,18.8.2,ANEXO I - TABELA 1,4664-8/00,"1,00%","2,00%",515,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
432,18.8.2,ANEXO I - TABELA 1,4665-6/00,"1,00%","2,00%",515,Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças
432,18.8.2,ANEXO I - TABELA 1,4669-9/01,"1,00%","2,00%",515,Comércio atacadista de bombas e compressores; partes e peças
432,18.8.2,ANEXO I - TABELA 1,4669-9/99,"1,00%","2,00%",515,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças
432,18.8.2,ANEXO I - TABELA 1,4671-1/00,"1,00%","3,00%",515,Comércio atacadista de madeira e produtos derivados
432,18.8.2,ANEXO I - TABELA 1,4672-9/00,"1,00%","3,00%",515,Comércio atacadista de ferragens e ferramentas
432,18.8.2,ANEXO I - TABELA 1,4673-7/00,"1,00%","2,00%",515,Comércio atacadista de material elétrico
432,18.8.2,ANEXO I - TABELA 1,4674-5/00,"1,00%","2,00%",515,Comércio atacadista de cimento
432,18.8.2,ANEXO I - TABELA 1,4679-6/01,"1,00%","2,00%",515,"Comércio atacadista de tintas, vernizes e similares"
432,18.8.2,ANEXO I - TABELA 1,4679-6/02,"1,00%","3,00%",515,Comércio atacadista de mármores e granitos
432,18.8.2,ANEXO I - TABELA 1,4679-6/03,"1,00%","3,00%",515,"Comércio atacadista de vidros, espelhos e vitrais"
432,18.8.2,ANEXO I - TABELA 1,4679-6/04,"1,00%","2,00%",515,Comércio atacadista especializado de materiais de construção não especificados anteriormente
432,18.8.2,ANEXO I - TABELA 1,4679-6/99,"1,00%","3,00%",515,Comércio atacadista de materiais de construção em geral
432,18.8.2,ANEXO I - TABELA 1,4681-8/01,"1,00%","3,00%",515,"Comércio atac de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR) exceto pessoal de transporte"
432,18.8.2,ANEXO I - TABELA 1,4681-8/02,"1,00%","3,00%",515,Comércio atacadista de combustíveis realizado por transportador retalhista (TRR) exceto pessoal de transporte
432,18.8.2,ANEXO I - TABELA 1,4681-8/03,"1,00%","3,00%",515,"Comércio atacadista de combustíveis de origem vegetal, exceto álcool carburante exceto pessoal de transporte"
432,18.8.2,ANEXO I - TABELA 1,4681-8/04,"1,00%","2,00%",515,Comércio atacadista de combustíveis de origem mineral em bruto exceto pessoal de transporte
433,18.8.2,ANEXO I - TABELA 1,4681-8/05,"1,00%","2,00%",515,Comércio atacadista de lubrificantes exceto pessoal de transporte
433,18.8.2,ANEXO I - TABELA 1,4682-6/00,"1,00%","3,00%",515,Comércio atacadista de gás liquefeito de petróleo (GLP) exceto pessoal de transporte
433,18.8.2,ANEXO I - TABELA 1,4683-4/00,"1,00%","2,00%",515,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo"
433,18.8.2,ANEXO I - TABELA 1,4684-2/01,"1,00%","2,00%",515,Comércio atacadista de resinas e elastômeros
433,18.8.2,ANEXO I - TABELA 1,4684-2/02,"1,00%","3,00%",515,Comércio atacadista de solventes
433,18.8.2,ANEXO I - TABELA 1,4684-2/99,"1,00%","3,00%",515,Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente
433,18.8.2,ANEXO I - TABELA 1,4685-1/00,"1,00%","3,00%",515,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção"
433,18.8.2,ANEXO I - TABELA 1,4686-9/01,"1,00%","2,00%",515,Comércio atacadista de papel e papelão em bruto
433,18.8.2,ANEXO I - TABELA 1,4686-9/02,"1,00%","3,00%",515,Comércio atacadista de embalagens
433,18.8.2,ANEXO I - TABELA 1,4687-7/01,"1,00%","3,00%",515,Comércio atacadista de resíduos de papel e papelão
433,18.8.2,ANEXO I - TABELA 1,4687-7/02,"1,00%","3,00%",515,"Comércio atacadista de resíduos e sucatas não-metálicos, exceto de papel e papelão"
433,18.8.2,ANEXO I - TABELA 1,4687-7/03,"1,00%","3,00%",515,Comércio atacadista de resíduos e sucatas metálicos
433,18.8.2,ANEXO I - TABELA 1,4689-3/01,"1,00%","2,00%",515,"Comércio atacadista de produtos da extração mineral, exceto combustíveis"
433,18.8.2,ANEXO I - TABELA 1,4689-3/02,"1,00%","2,00%",515,Comércio atacadista de fios e fibras têxteis beneficiados
433,18.8.2,ANEXO I - TABELA 1,4689-3/99,"1,00%","2,00%",515,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente
433,18.8.2,ANEXO I - TABELA 1,4691-5/00,"1,00%","2,00%",515,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios"
433,18.8.2,ANEXO I - TABELA 1,4692-3/00,"1,00%","2,00%",515,"Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários"
433,18.8.2,ANEXO I - TABELA 1,4693-1/00,"1,00%","2,00%",515,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários"
433,18.8.2,ANEXO I - TABELA 1,4711-3/01,"2,00%","3,00%",515,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados"
433,18.8.2,ANEXO I - TABELA 1,4711-3/02,"2,00%","3,00%",515,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados"
433,18.8.2,ANEXO I - TABELA 1,4712-1/00,"1,00%","2,00%",515,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
433,18.8.2,ANEXO I - TABELA 1,4713-0/01,"1,00%","3,00%",515,Lojas de departamentos ou magazines
433,18.8.2,ANEXO I - TABELA 1,4713-0/02,"1,00%","2,00%",515,"Lojas de variedades, exceto lojas de departamentos ou magazines"
433,18.8.2,ANEXO I - TABELA 1,4713-0/03,"1,00%","2,00%",515,Lojas duty free de aeroportos internacionais
433,18.8.2,ANEXO I - TABELA 1,4721-1/02,"1,00%","2,00%",515,Padaria e confeitaria com predominância de revenda
433,18.8.2,ANEXO I - TABELA 1,4721-1/03,"1,00%","2,00%",515,Comércio varejista de laticínios e frios
433,18.8.2,ANEXO I - TABELA 1,4721-1/04,"1,00%","3,00%",515,"Comércio varejista de doces, balas, bombons e semelhantes"
433,18.8.2,ANEXO I - TABELA 1,4722-9/01,"1,00%","3,00%",515,Comércio varejista de carnes - açougues
433,18.8.2,ANEXO I - TABELA 1,4722-9/02,"1,00%","2,00%",515,Peixaria
433,18.8.2,ANEXO I - TABELA 1,4723-7/00,"1,00%","3,00%",515,Comércio varejista de bebidas
433,18.8.2,ANEXO I - TABELA 1,4724-5/00,"1,00%","3,00%",515,Comércio varejista de hortifrutigranjeiros
433,18.8.2,ANEXO I - TABELA 1,4729-6/01,"1,00%","1,00%",515,Tabacaria
433,18.8.2,ANEXO I - TABELA 1,4729-6/99,"1,00%","2,00%",515,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
433,18.8.2,ANEXO I - TABELA 1,4731-8/00,"1,00%","3,00%",515,Comércio varejista de combustíveis para veículos automotores
433,18.8.2,ANEXO I - TABELA 1,4732-6/00,"1,00%","2,00%",515,Comércio varejista de lubrificantes
433,18.8.2,ANEXO I - TABELA 1,4741-5/00,"1,00%","2,00%",515,Comércio varejista de tintas e materiais para pintura
433,18.8.2,ANEXO I - TABELA 1,4742-3/00,"1,00%","3,00%",515,Comércio varejista de material elétrico
433,18.8.2,ANEXO I - TABELA 1,4743-1/00,"1,00%","3,00%",515,Comércio varejista de vidros
433,18.8.2,ANEXO I - TABELA 1,4744-0/01,"1,00%","3,00%",515,Comércio varejista de ferragens e ferramentas
433,18.8.2,ANEXO I - TABELA 1,4744-0/02,"1,00%","3,00%",515,Comércio varejista de madeira e artefatos
433,18.8.2,ANEXO I - TABELA 1,4744-0/03,"1,00%","2,00%",515,Comércio varejista de materiais hidráulicos
433,18.8.2,ANEXO I - TABELA 1,4744-0/04,"1,00%","3,00%",515,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas"
433,18.8.2,ANEXO I - TABELA 1,4744-0/05,"1,00%","3,00%",515,Comércio varejista de materiais de construção não especificados anteriormente
433,18.8.2,ANEXO I - TABELA 1,4744-0/99,"1,00%","3,00%",515,Comércio varejista de materiais de construção em geral
433,18.8.2,ANEXO I - TABELA 1,4751-2/00,"1,00%","2,00%",515,Comércio varejista especializado de equipamentos e suprimentos de informática
434,18.8.2,ANEXO I - TABELA 1,4752-1/00,"1,00%","2,00%",515,Comércio varejista especializado de equipamentos de telefonia e comunicação
434,18.8.2,ANEXO I - TABELA 1,4753-9/00,"1,00%","2,00%",515,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
434,18.8.2,ANEXO I - TABELA 1,4754-7/01,"1,00%","2,00%",515,Comércio varejista de móveis
434,18.8.2,ANEXO I - TABELA 1,4754-7/02,"1,00%","2,00%",515,Comércio varejista de artigos de colchoaria
434,18.8.2,ANEXO I - TABELA 1,4754-7/03,"1,00%","2,00%",515,Comércio varejista de artigos de iluminação
434,18.8.2,ANEXO I - TABELA 1,4755-5/01,"1,00%","2,00%",515,Comércio varejista de tecidos
434,18.8.2,ANEXO I - TABELA 1,4755-5/02,"1,00%","2,00%",515,Comercio varejista de artigos de armarinho
434,18.8.2,ANEXO I - TABELA 1,4755-5/03,"1,00%","3,00%",515,"Comercio varejista de artigos de cama, mesa e banho"
434,18.8.2,ANEXO I - TABELA 1,4756-3/00,"1,00%","2,00%",515,Comércio varejista especializado de instrumentos musicais e acessórios
434,18.8.2,ANEXO I - TABELA 1,4757-1/00,"1,00%","2,00%",515,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação"
434,18.8.2,ANEXO I - TABELA 1,4759-8/01,"1,00%","2,00%",515,"Comércio varejista de artigos de tapeçaria, cortinas e persianas"
434,18.8.2,ANEXO I - TABELA 1,4759-8/99,"1,00%","2,00%",515,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente
434,18.8.2,ANEXO I - TABELA 1,4761-0/01,"1,00%","1,00%",515,Comércio varejista de livros
434,18.8.2,ANEXO I - TABELA 1,4761-0/02,"1,00%","1,00%",515,Comércio varejista de jornais e revistas
434,18.8.2,ANEXO I - TABELA 1,4761-0/03,"1,00%","2,00%",515,Comércio varejista de artigos de papelaria
434,18.8.2,ANEXO I - TABELA 1,4762-8/00,"1,00%","1,00%",515,"Comércio varejista de discos, CDs, DVDs e fitas"
434,18.8.2,ANEXO I - TABELA 1,4763-6/01,"1,00%","2,00%",515,Comércio varejista de brinquedos e artigos recreativos
434,18.8.2,ANEXO I - TABELA 1,4763-6/02,"1,00%","1,00%",515,Comércio varejista de artigos esportivos
434,18.8.2,ANEXO I - TABELA 1,4763-6/03,"1,00%","1,00%",515,Comércio varejista de bicicletas e triciclos; peças e acessórios
434,18.8.2,ANEXO I - TABELA 1,4763-6/04,"1,00%","1,00%",515,"Comércio varejista de artigos de caça, pesca e camping"
434,18.8.2,ANEXO I - TABELA 1,4763-6/05,"1,00%","2,00%",515,Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios
434,18.8.2,ANEXO I - TABELA 1,4771-7/01,"1,00%","2,00%",515,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
434,18.8.2,ANEXO I - TABELA 1,4771-7/02,"1,00%","2,00%",515,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas"
434,18.8.2,ANEXO I - TABELA 1,4771-7/03,"1,00%","1,00%",515,Comércio varejista de produtos farmacêuticos homeopáticos
434,18.8.2,ANEXO I - TABELA 1,4771-7/04,"1,00%","3,00%",515,Comércio varejista de medicamentos veterinários
434,18.8.2,ANEXO I - TABELA 1,4772-5/00,"1,00%","2,00%",515,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
434,18.8.2,ANEXO I - TABELA 1,4773-3/00,"1,00%","1,00%",515,Comércio varejista de artigos médicos e ortopédicos
434,18.8.2,ANEXO I - TABELA 1,4774-1/00,"1,00%","2,00%",515,Comércio varejista de artigos de óptica
434,18.8.2,ANEXO I - TABELA 1,4781-4/00,"1,00%","2,00%",515,Comércio varejista de artigos do vestuário e acessórios
434,18.8.2,ANEXO I - TABELA 1,4782-2/01,"1,00%","2,00%",515,Comércio varejista de calçados
434,18.8.2,ANEXO I - TABELA 1,4782-2/02,"1,00%","1,00%",515,Comércio varejista de artigos de viagem
434,18.8.2,ANEXO I - TABELA 1,4783-1/01,"1,00%","1,00%",515,Comércio varejista de artigos de joalheria
434,18.8.2,ANEXO I - TABELA 1,4783-1/02,"1,00%","2,00%",515,Comércio varejista de artigos de relojoaria
434,18.8.2,ANEXO I - TABELA 1,4784-9/00,"1,00%","3,00%",515,Comércio varejista de gás liquefeito de petróleo (GLP)
434,18.8.2,ANEXO I - TABELA 1,4785-7/01,"1,00%","2,00%",515,Comércio varejista de antigüidades
434,18.8.2,ANEXO I - TABELA 1,4785-7/99,"1,00%","3,00%",515,Comércio varejista de outros artigos usados
434,18.8.2,ANEXO I - TABELA 1,4789-0/01,"1,00%","2,00%",515,"Comércio varejista de suvenires, bijuterias e artesanatos"
434,18.8.2,ANEXO I - TABELA 1,4789-0/02,"1,00%","3,00%",515,Comércio varejista de plantas e flores naturais
434,18.8.2,ANEXO I - TABELA 1,4789-0/03,"1,00%","1,00%",515,Comércio varejista de objetos de arte
434,18.8.2,ANEXO I - TABELA 1,4789-0/04,"1,00%","3,00%",515,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação
434,18.8.2,ANEXO I - TABELA 1,4789-0/05,"1,00%","3,00%",515,Comércio varejista de produtos saneantes domissanitários
434,18.8.2,ANEXO I - TABELA 1,4789-0/06,"1,00%","2,00%",515,Comércio varejista de fogos de artifício e artigos pirotécnicos
434,18.8.2,ANEXO I - TABELA 1,4789-0/07,"1,00%","2,00%",515,Comércio varejista de equipamentos para escritório
434,18.8.2,ANEXO I - TABELA 1,4789-0/08,"1,00%","1,00%",515,Comércio varejista de artigos fotográficos e para filmagem
434,18.8.2,ANEXO I - TABELA 1,4789-0/09,"1,00%","2,00%",515,Comércio varejista de armas e munições
434,18.8.2,ANEXO I - TABELA 1,4789-0/99,"1,00%","2,00%",515,Comércio varejista de outros produtos não especificados anteriormente
434,18.8.2,ANEXO I - TABELA 1,5211-7/01,"2,00%","3,00%",515,Armazéns gerais - emissão de warrant
434,18.8.2,ANEXO I - TABELA 1,5211-7/02,"2,00%","2,00%",515,Guarda-móveis
434,18.8.2,ANEXO I - TABELA 1,5211-7/99,"2,00%","3,00%",515,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e"
435,18.8.2,ANEXO I - TABELA 1,5222-2/00,"1,00%","3,00%",515,Terminais rodoviários e ferroviários
435,18.8.2,ANEXO I - TABELA 1,5223-1/00,"1,00%","3,00%",515,Estacionamento de veículos
435,18.8.2,ANEXO I - TABELA 1,5229-0/01,"1,00%","1,00%",515,"Serviços de apoio ao transporte por táxi, inclusive centrais de chamada"
435,18.8.2,ANEXO I - TABELA 1,5229-0/99,"1,00%","3,00%",515,Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente
435,18.8.2,ANEXO I - TABELA 1,5250-8/01,"1,00%","1,00%",515,Comissaria de despachos
435,18.8.2,ANEXO I - TABELA 1,5250-8/02,"1,00%","3,00%",515,Atividades de despachantes aduaneiros
435,18.8.2,ANEXO I - TABELA 1,5250-8/03,"1,00%","3,00%",515,"Agenciamento de cargas, exceto para o transporte marítimo"
435,18.8.2,ANEXO I - TABELA 1,5250-8/04,"1,00%","3,00%",515,Organização logística do transporte de carga
435,18.8.2,ANEXO I - TABELA 1,5250-8/05,"1,00%","3,00%",515,Operador de transporte multimodal - OTM
435,18.8.2,ANEXO I - TABELA 1,5510-8/01,"1,00%","2,00%",515,Hotéis
435,18.8.2,ANEXO I - TABELA 1,5510-8/02,"1,00%","2,00%",515,Apart-hotéis
435,18.8.2,ANEXO I - TABELA 1,5510-8/03,"1,00%","2,00%",515,Motéis
435,18.8.2,ANEXO I - TABELA 1,5590-6/01,"1,00%","3,00%",515,"Albergues, exceto assistenciais"
435,18.8.2,ANEXO I - TABELA 1,5590-6/02,"1,00%","1,00%",515,Campings
435,18.8.2,ANEXO I - TABELA 1,5590-6/03,"1,00%","2,00%",515,Pensões (alojamento)
435,18.8.2,ANEXO I - TABELA 1,5590-6/99,"1,00%","2,00%",515,Outros alojamentos não especificados anteriormente
435,18.8.2,ANEXO I - TABELA 1,5611-2/01,"1,00%","2,00%",515,Restaurantes e similares
435,18.8.2,ANEXO I - TABELA 1,5611-2/02,"1,00%","3,00%",515,Bares e outros estabelecimentos especializados em servir bebidas
435,18.8.2,ANEXO I - TABELA 1,5611-2/03,"1,00%","3,00%",515,"Lanchonetes, casas de chá, de sucos e similares"
435,18.8.2,ANEXO I - TABELA 1,5612-1/00,"1,00%","3,00%",515,Serviços ambulantes de alimentação
435,18.8.2,ANEXO I - TABELA 1,5620-1/02,"1,00%","2,00%",515,Serviços de alimentação para eventos e recepções - bufê
435,18.8.2,ANEXO I - TABELA 1,5620-1/03,"1,00%","3,00%",515,Cantinas - serviços de alimentação privativos
435,18.8.2,ANEXO I - TABELA 1,5620-1/04,"1,00%","3,00%",515,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar
435,18.8.2,ANEXO I - TABELA 1,6022-5/02,"3,00%","3,00%",515,"Atividades relacionadas à televisão por assinatura, exceto programadoras"
435,18.8.2,ANEXO I - TABELA 1,6141-8/00,"2,00%","3,00%",515,Operadoras de televisão por assinatura por cabo
435,18.8.2,ANEXO I - TABELA 1,6142-6/00,"2,00%","2,00%",515,Operadoras de televisão por assinatura por microondas
435,18.8.2,ANEXO I - TABELA 1,6143-4/00,"2,00%","3,00%",515,Operadoras de televisão por assinatura por satélite
435,18.8.2,ANEXO I - TABELA 1,6201-5/00,"1,00%","1,00%",515,Desenvolvimento de programas de computador sob encomenda
435,18.8.2,ANEXO I - TABELA 1,6204-0/00,"1,00%","2,00%",515,Consultoria em tecnologia da informação
435,18.8.2,ANEXO I - TABELA 1,6209-1/00,"1,00%","2,00%",515,"Suporte técnico, manutenção e outros serviços em tecnologia da informação"
435,18.8.2,ANEXO I - TABELA 1,6311-9/00,"1,00%","2,00%",515,"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet"
435,18.8.2,ANEXO I - TABELA 1,6319-4/00,"1,00%","1,00%",515,"Portais, provedores de conteúdo e outros serviços de informação na internet"
435,18.8.2,ANEXO I - TABELA 1,6399-2/00,"1,00%","3,00%",515,Outras atividades de prestação de serviços de informação não especificadas anteriormente
435,18.8.2,ANEXO I - TABELA 1,6434-4/00,"1,00%","1,00%",515,Agências de fomento
435,18.8.2,ANEXO I - TABELA 1,6461-1/00,"1,00%","2,00%",515,Holdings de instituições financeiras
435,18.8.2,ANEXO I - TABELA 1,6462-0/00,"1,00%","3,00%",515,Holdings de instituições não-financeiras
435,18.8.2,ANEXO I - TABELA 1,6463-8/00,"1,00%","2,00%",515,"Outras sociedades de participação, exceto holdings"
435,18.8.2,ANEXO I - TABELA 1,6491-3/00,"1,00%","1,00%",515,Sociedades de fomento mercantil - factoring
435,18.8.2,ANEXO I - TABELA 1,6493-0/00,"1,00%","2,00%",515,Administração de consórcios para aquisição de bens e direitos
435,18.8.2,ANEXO I - TABELA 1,6550-2/00,"2,00%","2,00%",515,"Planos de saúde, exceto modalidade Seguro-saúde: 736"
435,18.8.2,ANEXO I - TABELA 1,6613-4/00,"1,00%","2,00%",515,Administração de cartões de crédito
435,18.8.2,ANEXO I - TABELA 1,6619-3/03,"1,00%","1,00%",515,Representações de bancos estrangeiros
435,18.8.2,ANEXO I - TABELA 1,6619-3/05,"1,00%","1,00%",515,Operadoras de cartões de débito
435,18.8.2,ANEXO I - TABELA 1,6619-3/99,"1,00%","2,00%",515,Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente
435,18.8.2,ANEXO I - TABELA 1,6621-5/01,"1,00%","1,00%",515,Peritos e avaliadores de seguros - Pessoa Jurídica
435,18.8.2,ANEXO I - TABELA 1,6621-5/02,"1,00%","1,00%",515,Auditoria e consultoria atuarial - Pessoa Jurídica
